TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es
Güímar,38020,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,
Güímar,38020,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4,,
Güímar,38020,2015,2015,Pensiones,PENSIONES,22.1,,
Güímar,38020,2016,2016,Pensiones,PENSIONES,21.2,,
Güímar,38020,2017,2017,Pensiones,PENSIONES,21.2,,
Güímar,38020,2018,2018,Pensiones,PENSIONES,20.3,,
Güímar,38020,2019,2019,Pensiones,PENSIONES,20,,
Güímar,38020,2020,2020,Pensiones,PENSIONES,20.6,,
Güímar,38020,2021,2021,Pensiones,PENSIONES,20.3,,
Güímar,38020,2022,2022,Pensiones,PENSIONES,20,,
Güímar,38020,2023,2023,Pensiones,PENSIONES,19.9,,
Güímar,38020,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7,,
Güímar,38020,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2,,
Güímar,38020,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,
Güímar,38020,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Güímar,38020,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,,
Güímar,38020,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.3,,
Güímar,38020,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7,,
Güímar,38020,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,
Güímar,38020,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,
Icod de los Vinos,38022,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,54.6,,
Icod de los Vinos,38022,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,56.1,,
Icod de los Vinos,38022,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,56.8,,
Icod de los Vinos,38022,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,57.3,,
Icod de los Vinos,38022,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,57.3,,
Icod de los Vinos,38022,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,51,,
Icod de los Vinos,38022,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,52.8,,
Icod de los Vinos,38022,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,56.1,,
Icod de los Vinos,38022,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,57.1,,
Icod de los Vinos,38022,2015,2015,Otros ingresos,OTROS_INGRESOS,11.4,,
Icod de los Vinos,38022,2016,2016,Otros ingresos,OTROS_INGRESOS,11.7,,
Icod de los Vinos,38022,2017,2017,Otros ingresos,OTROS_INGRESOS,11.7,,
Icod de los Vinos,38022,2018,2018,Otros ingresos,OTROS_INGRESOS,12,,
Icod de los Vinos,38022,2019,2019,Otros ingresos,OTROS_INGRESOS,11.9,,
Icod de los Vinos,38022,2020,2020,Otros ingresos,OTROS_INGRESOS,9.8,,
Icod de los Vinos,38022,2021,2021,Otros ingresos,OTROS_INGRESOS,11.1,,
Icod de los Vinos,38022,2022,2022,Otros ingresos,OTROS_INGRESOS,12.1,,
Icod de los Vinos,38022,2023,2023,Otros ingresos,OTROS_INGRESOS,12.1,,
Icod de los Vinos,38022,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
Icod de los Vinos,38022,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Icod de los Vinos,38022,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,4,,
Icod de los Vinos,38022,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Icod de los Vinos,38022,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,
Icod de los Vinos,38022,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,5.1,,
Icod de los Vinos,38022,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,5.3,,
Icod de los Vinos,38022,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,5,,
Icod de los Vinos,38022,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,5,,
Icod de los Vinos,38022,2015,2015,Pensiones,PENSIONES,24.9,,
Icod de los Vinos,38022,2016,2016,Pensiones,PENSIONES,23.9,,
Icod de los Vinos,38022,2017,2017,Pensiones,PENSIONES,23.3,,
Icod de los Vinos,38022,2018,2018,Pensiones,PENSIONES,22.6,,
Icod de los Vinos,38022,2019,2019,Pensiones,PENSIONES,22.6,,
Icod de los Vinos,38022,2020,2020,Pensiones,PENSIONES,23.9,,
Icod de los Vinos,38022,2021,2021,Pensiones,PENSIONES,23.5,,
Icod de los Vinos,38022,2022,2022,Pensiones,PENSIONES,23.3,,
Icod de los Vinos,38022,2023,2023,Pensiones,PENSIONES,22.7,,
Icod de los Vinos,38022,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4,,
Icod de los Vinos,38022,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.7,,
Icod de los Vinos,38022,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2,,
Icod de los Vinos,38022,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4,,
Icod de los Vinos,38022,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4,,
Icod de los Vinos,38022,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.3,,
Icod de los Vinos,38022,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.3,,
Icod de los Vinos,38022,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,
Icod de los Vinos,38022,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,
San Cristóbal de La Laguna,38023,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,64.4,,
San Cristóbal de La Laguna,38023,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,64.5,,
San Cristóbal de La Laguna,38023,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,64.3,,
San Cristóbal de La Laguna,38023,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,64.3,,
San Cristóbal de La Laguna,38023,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,64.1,,
San Cristóbal de La Laguna,38023,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,60.6,,
San Cristóbal de La Laguna,38023,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,61.9,,
San Cristóbal de La Laguna,38023,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,62.6,,
San Cristóbal de La Laguna,38023,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,62.7,,
San Cristóbal de La Laguna,38023,2015,2015,Otros ingresos,OTROS_INGRESOS,9.7,,
San Cristóbal de La Laguna,38023,2016,2016,Otros ingresos,OTROS_INGRESOS,10,,
San Cristóbal de La Laguna,38023,2017,2017,Otros ingresos,OTROS_INGRESOS,10.2,,
San Cristóbal de La Laguna,38023,2018,2018,Otros ingresos,OTROS_INGRESOS,10.7,,
San Cristóbal de La Laguna,38023,2019,2019,Otros ingresos,OTROS_INGRESOS,10.8,,
San Cristóbal de La Laguna,38023,2020,2020,Otros ingresos,OTROS_INGRESOS,9.7,,
San Cristóbal de La Laguna,38023,2021,2021,Otros ingresos,OTROS_INGRESOS,10.6,,
San Cristóbal de La Laguna,38023,2022,2022,Otros ingresos,OTROS_INGRESOS,11.1,,
San Cristóbal de La Laguna,38023,2023,2023,Otros ingresos,OTROS_INGRESOS,11.3,,
San Cristóbal de La Laguna,38023,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.9,,
San Cristóbal de La Laguna,38023,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3,,
San Cristóbal de La Laguna,38023,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
San Cristóbal de La Laguna,38023,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
San Cristóbal de La Laguna,38023,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
San Cristóbal de La Laguna,38023,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
San Cristóbal de La Laguna,38023,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
San Cristóbal de La Laguna,38023,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,
San Cristóbal de La Laguna,38023,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,
San Cristóbal de La Laguna,38023,2015,2015,Pensiones,PENSIONES,19.6,,
San Cristóbal de La Laguna,38023,2016,2016,Pensiones,PENSIONES,19.4,,
San Cristóbal de La Laguna,38023,2017,2017,Pensiones,PENSIONES,19.4,,
San Cristóbal de La Laguna,38023,2018,2018,Pensiones,PENSIONES,19.1,,
San Cristóbal de La Laguna,38023,2019,2019,Pensiones,PENSIONES,19,,
San Cristóbal de La Laguna,38023,2020,2020,Pensiones,PENSIONES,20.1,,
San Cristóbal de La Laguna,38023,2021,2021,Pensiones,PENSIONES,19.7,,
San Cristóbal de La Laguna,38023,2022,2022,Pensiones,PENSIONES,19.8,,
San Cristóbal de La Laguna,38023,2023,2023,Pensiones,PENSIONES,19.7,,
San Cristóbal de La Laguna,38023,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
San Cristóbal de La Laguna,38023,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,,
San Cristóbal de La Laguna,38023,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,
San Cristóbal de La Laguna,38023,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
San Cristóbal de La Laguna,38023,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
San Cristóbal de La Laguna,38023,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.8,,
San Cristóbal de La Laguna,38023,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,
San Cristóbal de La Laguna,38023,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
San Cristóbal de La Laguna,38023,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,
La Matanza de Acentejo,38025,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,63.9,,
La Matanza de Acentejo,38025,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,64.5,,
La Matanza de Acentejo,38025,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,64.6,,
La Matanza de Acentejo,38025,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,64.7,,
La Matanza de Acentejo,38025,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,64.1,,
La Matanza de Acentejo,38025,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,60.8,,
La Matanza de Acentejo,38025,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,62.8,,
La Matanza de Acentejo,38025,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,64.3,,
La Matanza de Acentejo,38025,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,64.3,,
La Matanza de Acentejo,38025,2015,2015,Otros ingresos,OTROS_INGRESOS,9.2,,
La Matanza de Acentejo,38025,2016,2016,Otros ingresos,OTROS_INGRESOS,9.2,,
La Matanza de Acentejo,38025,2017,2017,Otros ingresos,OTROS_INGRESOS,10.4,,
La Matanza de Acentejo,38025,2018,2018,Otros ingresos,OTROS_INGRESOS,11.1,,
La Matanza de Acentejo,38025,2019,2019,Otros ingresos,OTROS_INGRESOS,11.9,,
La Matanza de Acentejo,38025,2020,2020,Otros ingresos,OTROS_INGRESOS,9.1,,
La Matanza de Acentejo,38025,2021,2021,Otros ingresos,OTROS_INGRESOS,10.1,,
La Matanza de Acentejo,38025,2022,2022,Otros ingresos,OTROS_INGRESOS,11.2,,
La Matanza de Acentejo,38025,2023,2023,Otros ingresos,OTROS_INGRESOS,11.3,,
La Matanza de Acentejo,38025,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
La Matanza de Acentejo,38025,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
La Matanza de Acentejo,38025,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
La Matanza de Acentejo,38025,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
La Matanza de Acentejo,38025,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
La Matanza de Acentejo,38025,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,
La Matanza de Acentejo,38025,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
La Matanza de Acentejo,38025,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,
La Matanza de Acentejo,38025,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
La Matanza de Acentejo,38025,2015,2015,Pensiones,PENSIONES,18.4,,
La Matanza de Acentejo,38025,2016,2016,Pensiones,PENSIONES,18.4,,
La Matanza de Acentejo,38025,2017,2017,Pensiones,PENSIONES,17.5,,
La Matanza de Acentejo,38025,2018,2018,Pensiones,PENSIONES,16.9,,
La Matanza de Acentejo,38025,2019,2019,Pensiones,PENSIONES,17,,
La Matanza de Acentejo,38025,2020,2020,Pensiones,PENSIONES,17.9,,
La Matanza de Acentejo,38025,2021,2021,Pensiones,PENSIONES,17.3,,
La Matanza de Acentejo,38025,2022,2022,Pensiones,PENSIONES,17.3,,
La Matanza de Acentejo,38025,2023,2023,Pensiones,PENSIONES,17.1,,
La Matanza de Acentejo,38025,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.2,,
La Matanza de Acentejo,38025,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6,,
La Matanza de Acentejo,38025,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4,,
La Matanza de Acentejo,38025,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
La Matanza de Acentejo,38025,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,,
La Matanza de Acentejo,38025,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8,,
La Matanza de Acentejo,38025,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4,,
La Matanza de Acentejo,38025,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
La Matanza de Acentejo,38025,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
La Orotava,38026,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,58.8,,
La Orotava,38026,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,59.4,,
La Orotava,38026,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,59.6,,
La Orotava,38026,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,60,,
La Orotava,38026,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,60.6,,
La Orotava,38026,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,55,,
La Orotava,38026,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,56.7,,
La Orotava,38026,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,59.3,,
La Orotava,38026,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,60,,
La Orotava,38026,2015,2015,Otros ingresos,OTROS_INGRESOS,12.5,,
La Orotava,38026,2016,2016,Otros ingresos,OTROS_INGRESOS,12.7,,
La Orotava,38026,2017,2017,Otros ingresos,OTROS_INGRESOS,12.8,,
La Orotava,38026,2018,2018,Otros ingresos,OTROS_INGRESOS,13.5,,
La Orotava,38026,2019,2019,Otros ingresos,OTROS_INGRESOS,12.9,,
La Orotava,38026,2020,2020,Otros ingresos,OTROS_INGRESOS,11,,
La Orotava,38026,2021,2021,Otros ingresos,OTROS_INGRESOS,13,,
La Orotava,38026,2022,2022,Otros ingresos,OTROS_INGRESOS,13.5,,
La Orotava,38026,2023,2023,Otros ingresos,OTROS_INGRESOS,13.5,,
La Orotava,38026,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3,,
La Orotava,38026,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,
La Orotava,38026,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
La Orotava,38026,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
La Orotava,38026,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
La Orotava,38026,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,
La Orotava,38026,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
La Orotava,38026,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
La Orotava,38026,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
La Orotava,38026,2015,2015,Pensiones,PENSIONES,21.1,,
La Orotava,38026,2016,2016,Pensiones,PENSIONES,20.9,,
La Orotava,38026,2017,2017,Pensiones,PENSIONES,20.7,,
La Orotava,38026,2018,2018,Pensiones,PENSIONES,19.8,,
La Orotava,38026,2019,2019,Pensiones,PENSIONES,19.7,,
La Orotava,38026,2020,2020,Pensiones,PENSIONES,20.9,,
La Orotava,38026,2021,2021,Pensiones,PENSIONES,20,,
La Orotava,38026,2022,2022,Pensiones,PENSIONES,20,,
La Orotava,38026,2023,2023,Pensiones,PENSIONES,19.8,,
La Orotava,38026,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6,,
La Orotava,38026,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9,,
La Orotava,38026,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,
La Orotava,38026,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,
La Orotava,38026,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,
La Orotava,38026,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.9,,
La Orotava,38026,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.9,,
La Orotava,38026,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,
La Orotava,38026,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
Puerto de la Cruz,38028,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,50.4,,
Puerto de la Cruz,38028,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,51.2,,
Puerto de la Cruz,38028,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,50.9,,
Puerto de la Cruz,38028,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,50.5,,
Puerto de la Cruz,38028,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,50.2,,
Puerto de la Cruz,38028,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,44.3,,
Puerto de la Cruz,38028,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,46.6,,
Puerto de la Cruz,38028,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,48.3,,
Puerto de la Cruz,38028,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,49.4,,
Puerto de la Cruz,38028,2015,2015,Otros ingresos,OTROS_INGRESOS,16.7,,
Puerto de la Cruz,38028,2016,2016,Otros ingresos,OTROS_INGRESOS,16.9,,
Puerto de la Cruz,38028,2017,2017,Otros ingresos,OTROS_INGRESOS,17.2,,
Puerto de la Cruz,38028,2018,2018,Otros ingresos,OTROS_INGRESOS,17.9,,
Puerto de la Cruz,38028,2019,2019,Otros ingresos,OTROS_INGRESOS,17.9,,
Puerto de la Cruz,38028,2020,2020,Otros ingresos,OTROS_INGRESOS,14,,
Puerto de la Cruz,38028,2021,2021,Otros ingresos,OTROS_INGRESOS,16.4,,
Puerto de la Cruz,38028,2022,2022,Otros ingresos,OTROS_INGRESOS,19.3,,
Puerto de la Cruz,38028,2023,2023,Otros ingresos,OTROS_INGRESOS,18.9,,
Puerto de la Cruz,38028,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
Puerto de la Cruz,38028,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
Puerto de la Cruz,38028,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Puerto de la Cruz,38028,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Puerto de la Cruz,38028,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Puerto de la Cruz,38028,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,
Puerto de la Cruz,38028,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,
Puerto de la Cruz,38028,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Puerto de la Cruz,38028,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,
Puerto de la Cruz,38028,2015,2015,Pensiones,PENSIONES,26.1,,
Puerto de la Cruz,38028,2016,2016,Pensiones,PENSIONES,25.8,,
Puerto de la Cruz,38028,2017,2017,Pensiones,PENSIONES,25.6,,
Puerto de la Cruz,38028,2018,2018,Pensiones,PENSIONES,25.5,,
Puerto de la Cruz,38028,2019,2019,Pensiones,PENSIONES,25.9,,
Puerto de la Cruz,38028,2020,2020,Pensiones,PENSIONES,28.6,,
Puerto de la Cruz,38028,2021,2021,Pensiones,PENSIONES,26.5,,
Puerto de la Cruz,38028,2022,2022,Pensiones,PENSIONES,25.8,,
Puerto de la Cruz,38028,2023,2023,Pensiones,PENSIONES,25.5,,
Puerto de la Cruz,38028,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,
Puerto de la Cruz,38028,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
Puerto de la Cruz,38028,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,
Puerto de la Cruz,38028,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,
Puerto de la Cruz,38028,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,
Puerto de la Cruz,38028,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.8,,
Puerto de la Cruz,38028,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.2,,
Puerto de la Cruz,38028,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
Puerto de la Cruz,38028,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2,,
Los Realejos,38031,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,60.3,,
Los Realejos,38031,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,61.6,,
Los Realejos,38031,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,61.8,,
Los Realejos,38031,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,61.4,,
Los Realejos,38031,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,62.3,,
Los Realejos,38031,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,54.8,,
Los Realejos,38031,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,56.8,,
Los Realejos,38031,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,60.8,,
Los Realejos,38031,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,60.8,,
Los Realejos,38031,2015,2015,Otros ingresos,OTROS_INGRESOS,9,,
Los Realejos,38031,2016,2016,Otros ingresos,OTROS_INGRESOS,9.1,,
Los Realejos,38031,2017,2017,Otros ingresos,OTROS_INGRESOS,9.7,,
Los Realejos,38031,2018,2018,Otros ingresos,OTROS_INGRESOS,11.2,,
Los Realejos,38031,2019,2019,Otros ingresos,OTROS_INGRESOS,10,,
Los Realejos,38031,2020,2020,Otros ingresos,OTROS_INGRESOS,8.7,,
Los Realejos,38031,2021,2021,Otros ingresos,OTROS_INGRESOS,10.4,,
Los Realejos,38031,2022,2022,Otros ingresos,OTROS_INGRESOS,10.5,,
Los Realejos,38031,2023,2023,Otros ingresos,OTROS_INGRESOS,11.5,,
Los Realejos,38031,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
Los Realejos,38031,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
Los Realejos,38031,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
Los Realejos,38031,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
Los Realejos,38031,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
Los Realejos,38031,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.6,,
Los Realejos,38031,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.6,,
Los Realejos,38031,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.6,,
Los Realejos,38031,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.6,,
Los Realejos,38031,2015,2015,Pensiones,PENSIONES,22,,
Los Realejos,38031,2016,2016,Pensiones,PENSIONES,21.4,,
Los Realejos,38031,2017,2017,Pensiones,PENSIONES,20.6,,
Los Realejos,38031,2018,2018,Pensiones,PENSIONES,19.9,,
Los Realejos,38031,2019,2019,Pensiones,PENSIONES,20.1,,
Los Realejos,38031,2020,2020,Pensiones,PENSIONES,21.1,,
Los Realejos,38031,2021,2021,Pensiones,PENSIONES,20.7,,
Los Realejos,38031,2022,2022,Pensiones,PENSIONES,20.6,,
Los Realejos,38031,2023,2023,Pensiones,PENSIONES,20.1,,
Los Realejos,38031,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.5,,
Los Realejos,38031,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8,,
Los Realejos,38031,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3,,
Los Realejos,38031,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,
Los Realejos,38031,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,
Los Realejos,38031,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,10.8,,
Los Realejos,38031,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.5,,
Los Realejos,38031,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,
Los Realejos,38031,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
El Rosario,38032,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,69.4,,
El Rosario,38032,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,68.9,,
El Rosario,38032,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,68.1,,
El Rosario,38032,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,67.7,,
El Rosario,38032,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,66.6,,
El Rosario,38032,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,63.4,,
El Rosario,38032,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,63.8,,
El Rosario,38032,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,64.5,,
